aikaleima_utc,mitattu_FI_SE1_MW,mitattu_FI_SE3_MW
2026-02-18T13:45:00.000Z,-1947.82,610.73
2026-02-18T14:00:00.000Z,-1552.72,312.57
2026-02-18T14:15:00.000Z,-1633.18,380.54
2026-02-18T14:30:00.000Z,-1590.81,419.77
2026-02-18T14:45:00.000Z,-1434.16,374.18
2026-02-18T15:00:00.000Z,-1194.86,93.34
2026-02-18T15:15:00.000Z,-1202.13,124.61
2026-02-18T15:30:00.000Z,-1230.75,259.92
2026-02-18T15:45:00.000Z,-1238.01,374.81
2026-02-18T16:00:00.000Z,-1119.18,517.76
2026-02-18T16:15:00.000Z,-1148.14,584.15
2026-02-18T16:30:00.000Z,-1066.17,626.08
2026-02-18T16:45:00.000Z,-930.8,650.69
2026-02-18T17:00:00.000Z,-740.66,620.1
2026-02-18T17:15:00.000Z,-803.95,582.65
2026-02-18T17:30:00.000Z,-811.12,551.46
2026-02-18T17:45:00.000Z,-612.67,503.21
2026-02-18T18:00:00.000Z,-638.63,426.67
2026-02-18T18:15:00.000Z,-692.92,439.78
2026-02-18T18:30:00.000Z,-721.34,382.01
2026-02-18T18:45:00.000Z,-668.67,391.23
2026-02-18T19:00:00.000Z,-402.23,493.09
2026-02-18T19:15:00.000Z,-362.78,696.89
2026-02-18T19:30:00.000Z,-314.26,790.49
2026-02-18T19:45:00.000Z,-532.5,797.71
2026-02-18T20:00:00.000Z,-749.62,793.45
2026-02-18T20:15:00.000Z,-920.27,773.34
2026-02-18T20:30:00.000Z,-997.25,717.69
2026-02-18T20:45:00.000Z,-979.27,534.74
2026-02-18T21:00:00.000Z,-1298.26,672.31
2026-02-18T21:15:00.000Z,-1220.17,530.18
2026-02-18T21:30:00.000Z,-1340.13,650.16
2026-02-18T21:45:00.000Z,-1277.09,650.82
2026-02-18T22:00:00.000Z,-1369.95,464.93
2026-02-18T22:15:00.000Z,-1470.69,472.47
2026-02-18T22:30:00.000Z,-1449.93,480.84
2026-02-18T22:45:00.000Z,-1257.81,331
2026-02-18T23:00:00.000Z,-1027.13,-44.76
2026-02-18T23:15:00.000Z,-1196.96,-118.48
2026-02-18T23:30:00.000Z,-1234.08,-126.33
2026-02-18T23:45:00.000Z,-1252.18,-143.99
2026-02-19T00:00:00.000Z,-1160.51,-284.54
2026-02-19T00:15:00.000Z,-1228.12,-303.73
2026-02-19T00:30:00.000Z,-1255.25,-329.95
2026-02-19T00:45:00.000Z,-1280.61,-398.77
2026-02-19T01:00:00.000Z,-1244.46,-437.86
2026-02-19T01:15:00.000Z,-1273.65,-438.12
2026-02-19T01:30:00.000Z,-1358.93,-438.06
2026-02-19T01:45:00.000Z,-1446.29,-439.6
2026-02-19T02:00:00.000Z,-1519.92,-464.7
2026-02-19T02:15:00.000Z,-1636.2,-483.11
2026-02-19T02:30:00.000Z,-1627.31,-573.89
2026-02-19T02:45:00.000Z,-1656.27,-659.31
2026-02-19T03:00:00.000Z,-1761.47,-701.28
2026-02-19T03:15:00.000Z,-1719,-859.22
2026-02-19T03:30:00.000Z,-1761.41,-965.61
2026-02-19T03:45:00.000Z,-1718.86,-1010.08
2026-02-19T04:00:00.000Z,-1705.68,-1014.6
2026-02-19T04:15:00.000Z,-1719.38,-1131.36
2026-02-19T04:30:00.000Z,-1706.49,-1117.07
2026-02-19T04:45:00.000Z,-1838.06,-1125.83
2026-02-19T05:00:00.000Z,-1849.1,-1059.32
2026-02-19T05:15:00.000Z,-1634,-1020.95
2026-02-19T05:30:00.000Z,-1780.23,-912.66
2026-02-19T05:45:00.000Z,-1840.84,-597
2026-02-19T06:00:00.000Z,-1661.73,-456.11
2026-02-19T06:15:00.000Z,-1639.99,-493.85
2026-02-19T06:30:00.000Z,-1741.93,-449.72
2026-02-19T06:45:00.000Z,-1810.15,-515.77
2026-02-19T07:00:00.000Z,-1867.09,-638.5
2026-02-19T07:15:00.000Z,-1888.17,-621.75
2026-02-19T07:30:00.000Z,-1677.54,-736.76
2026-02-19T07:45:00.000Z,-1563.59,-912.6
2026-02-19T08:00:00.000Z,-1508.57,-1037.87
2026-02-19T08:15:00.000Z,-1660.04,-1059.13
2026-02-19T08:30:00.000Z,-1678.54,-1102.82
2026-02-19T08:45:00.000Z,-1721.19,-1122.31
2026-02-19T09:00:00.000Z,-1681.7,-1182.46
2026-02-19T09:15:00.000Z,-1693.97,-1193.32
2026-02-19T09:30:00.000Z,-1751.97,-1193.34
2026-02-19T09:45:00.000Z,-1804.18,-1193.29
2026-02-19T10:00:00.000Z,-1681.88,-1191.67
2026-02-19T10:15:00.000Z,-1766.07,-1162.45
2026-02-19T10:30:00.000Z,-1809.98,-1116.98
2026-02-19T10:45:00.000Z,-1777.7,-1125.72
2026-02-19T11:00:00.000Z,-1636.5,-1100.69
2026-02-19T11:15:00.000Z,-1751.37,-1067.05
2026-02-19T11:30:00.000Z,-1766.89,-1094.49
2026-02-19T11:45:00.000Z,-1670,-1172.78
2026-02-19T12:00:00.000Z,-1730.24,-1127.86
2026-02-19T12:15:00.000Z,-1756.09,-1139.37
2026-02-19T12:30:00.000Z,-1854.61,-1151.94
2026-02-19T12:45:00.000Z,-1898.51,-1159.57
2026-02-19T13:00:00.000Z,-1891.05,-1190.26
2026-02-19T13:15:00.000Z,-1859.52,-1194.01
2026-02-19T13:30:00.000Z,-1757.47,-1193.97
2026-02-19T13:45:00.000Z,-1864.5,-1192.82
2026-02-19T14:00:00.000Z,-1767.08,-1190.56
2026-02-19T14:15:00.000Z,-1642.08,-1190.28
2026-02-19T14:30:00.000Z,-1652.1,-1139.9
2026-02-19T14:45:00.000Z,-1587.96,-1136.22
2026-02-19T15:00:00.000Z,-1486.78,-1184.22
2026-02-19T15:15:00.000Z,-1477.82,-1163.59
2026-02-19T15:30:00.000Z,-1596.34,-1099.99
2026-02-19T15:45:00.000Z,-1583.85,-963.83
2026-02-19T16:00:00.000Z,-1537.63,-941.73
2026-02-19T16:15:00.000Z,-1492.78,-929.09
2026-02-19T16:30:00.000Z,-1394.53,-822.77
2026-02-19T16:45:00.000Z,-1518.83,-559.88
2026-02-19T17:00:00.000Z,-1587.65,-855.23
2026-02-19T17:15:00.000Z,-1579.19,-967.8
2026-02-19T17:30:00.000Z,-1451.2,-951.08
2026-02-19T17:45:00.000Z,-1567.35,-967.89
2026-02-19T18:00:00.000Z,-1790.42,-1043.86
2026-02-19T18:15:00.000Z,-1780.47,-1115.08
2026-02-19T18:30:00.000Z,-1737.6,-1145.07
2026-02-19T18:45:00.000Z,-1671.65,-1095.94
2026-02-19T19:00:00.000Z,-1684.27,-994.06
2026-02-19T19:15:00.000Z,-1749.83,-1031.04
2026-02-19T19:30:00.000Z,-1737.4,-1093.08
2026-02-19T19:45:00.000Z,-1764.64,-1138.18
2026-02-19T20:00:00.000Z,-1859.56,-1114.54
2026-02-19T20:15:00.000Z,-1923.61,-1135.95
2026-02-19T20:30:00.000Z,-1802.84,-1186.72
2026-02-19T20:45:00.000Z,-1702.41,-1192.91
2026-02-19T21:00:00.000Z,-1701.59,-1193.1
2026-02-19T21:15:00.000Z,-1784.45,-1193.07
2026-02-19T21:30:00.000Z,-1792.9,-1189.96
2026-02-19T21:45:00.000Z,-1874.59,-1154.95
2026-02-19T22:00:00.000Z,-1875.35,-1189.24
2026-02-19T22:15:00.000Z,-1812.5,-1193.18
2026-02-19T22:30:00.000Z,-1810.75,-1191.46
2026-02-19T22:45:00.000Z,-1952.18,-1170.68
2026-02-19T23:00:00.000Z,-1890.77,-1191.48
2026-02-19T23:15:00.000Z,-1798.37,-1193.77
2026-02-19T23:30:00.000Z,-1978.83,-1193.51
2026-02-19T23:45:00.000Z,-1967.59,-1193.44
2026-02-20T00:00:00.000Z,-1947.1,-1193.57
2026-02-20T00:15:00.000Z,-1955.03,-1193.46
2026-02-20T00:30:00.000Z,-1794.06,-1193.66
2026-02-20T00:45:00.000Z,-1710.79,-1193.49
2026-02-20T01:00:00.000Z,-1919.93,-1193.5
2026-02-20T01:15:00.000Z,-1976.44,-1193.5
2026-02-20T01:30:00.000Z,-1782.53,-1193.5
2026-02-20T01:45:00.000Z,-1793.08,-1193.56
2026-02-20T02:00:00.000Z,-1810.12,-1193.41
2026-02-20T02:15:00.000Z,-1847.06,-1193.5
2026-02-20T02:30:00.000Z,-1863.02,-1193.45
2026-02-20T02:45:00.000Z,-1915.12,-1193.52
2026-02-20T03:00:00.000Z,-1898.45,-1193.4
2026-02-20T03:15:00.000Z,-1968.32,-1193.4
2026-02-20T03:30:00.000Z,-1919.06,-1193.4
2026-02-20T03:45:00.000Z,-1939.4,-1193.8
2026-02-20T04:00:00.000Z,-1847.47,-1193.32
2026-02-20T04:15:00.000Z,-1871.73,-1193.19
2026-02-20T04:30:00.000Z,-1894.47,-1193.44
2026-02-20T04:45:00.000Z,-1840.31,-1193.52
2026-02-20T05:00:00.000Z,-1710.18,-1193.54
2026-02-20T05:15:00.000Z,-1692.24,-1193.47
2026-02-20T05:30:00.000Z,-1815.68,-1193.36
2026-02-20T05:45:00.000Z,-1782.4,-1193.51
2026-02-20T06:00:00.000Z,-1883.26,-1191.28
2026-02-20T06:15:00.000Z,-2017.32,-1163.68
2026-02-20T06:30:00.000Z,-2013.25,-1190.48
2026-02-20T06:45:00.000Z,-2059.57,-1193.31
2026-02-20T07:00:00.000Z,-2071.41,-1193.28
2026-02-20T07:15:00.000Z,-1941.52,-1193.28
2026-02-20T07:30:00.000Z,-1831.77,-1193.46
2026-02-20T07:45:00.000Z,-1779.76,-1193.29
2026-02-20T08:00:00.000Z,-1788.01,-1193.3
2026-02-20T08:15:00.000Z,-1649.54,-1193.35
2026-02-20T08:30:00.000Z,-1668,-1193.2
2026-02-20T08:45:00.000Z,-1528.37,-1190.08
2026-02-20T09:00:00.000Z,-1421.18,-1153.45
2026-02-20T09:15:00.000Z,-1462.05,-1149.21
2026-02-20T09:30:00.000Z,-1697.26,-1149.61
2026-02-20T09:45:00.000Z,-1925.16,-1150.06
2026-02-20T10:00:00.000Z,-1815.65,-1149.12
2026-02-20T10:15:00.000Z,-1881.87,-1152.09
2026-02-20T10:30:00.000Z,-1868.19,-1189.45
2026-02-20T10:45:00.000Z,-1781.73,-1192.94
2026-02-20T11:00:00.000Z,-1614.31,-1193.05
2026-02-20T11:15:00.000Z,-1659.75,-1193.1
2026-02-20T11:30:00.000Z,-1748.74,-1192.99
2026-02-20T11:45:00.000Z,-1795.09,-1192.64
2026-02-20T12:00:00.000Z,-1946.21,-1192.88
2026-02-20T12:15:00.000Z,-1946.14,-1192.94
2026-02-20T12:30:00.000Z,-1842.2,-1193.22
2026-02-20T12:45:00.000Z,-1702.79,-1193.21
2026-02-20T13:00:00.000Z,-1853.41,-1193.28
2026-02-20T13:15:00.000Z,-1752.62,-1193.26
2026-02-20T13:30:00.000Z,-1803.16,-1193.05
2026-02-20T13:45:00.000Z,-1742.5,-1192.88
2026-02-20T14:00:00.000Z,-1791.26,-1192.52
2026-02-20T14:15:00.000Z,-1686.01,-1183.75
2026-02-20T14:30:00.000Z,-1616.52,-1188.8
2026-02-20T14:45:00.000Z,-1734,-1165.96
2026-02-20T15:00:00.000Z,-1829.58,-1151.42
2026-02-20T15:15:00.000Z,-1802.06,-1121.51
2026-02-20T15:30:00.000Z,-1574.18,-1139.33
2026-02-20T15:45:00.000Z,-1606.45,-1080.8
2026-02-20T16:00:00.000Z,-1781.31,-1064.56
2026-02-20T16:15:00.000Z,-1861.05,-1062.43
2026-02-20T16:30:00.000Z,-1832.56,-1061.22
2026-02-20T16:45:00.000Z,-1744,-1039.3
2026-02-20T17:00:00.000Z,-1681.92,-960.15
2026-02-20T17:15:00.000Z,-1820.8,-916.57
2026-02-20T17:30:00.000Z,-1868.06,-793.27
2026-02-20T17:45:00.000Z,-1904.58,-713.36
2026-02-20T18:00:00.000Z,-1904.41,-530.26
2026-02-20T18:15:00.000Z,-1935.75,-477.13
2026-02-20T18:30:00.000Z,-2001.71,-410.99
2026-02-20T18:45:00.000Z,-1939.06,-244.77
2026-02-20T19:00:00.000Z,-2075.48,-181.97
2026-02-20T19:15:00.000Z,-2088.64,-188.58
2026-02-20T19:30:00.000Z,-1945.17,-86.52
2026-02-20T19:45:00.000Z,-1955.87,47.09
2026-02-20T20:00:00.000Z,-1795.24,-117.7
2026-02-20T20:15:00.000Z,-1908.46,-162.04
2026-02-20T20:30:00.000Z,-1952.25,-86.28
2026-02-20T20:45:00.000Z,-2003.55,27.16
2026-02-20T21:00:00.000Z,-2038.48,222.9
2026-02-20T21:15:00.000Z,-1959.27,295.57
2026-02-20T21:30:00.000Z,-1910.17,425.32
2026-02-20T21:45:00.000Z,-1890.73,463.18
2026-02-20T22:00:00.000Z,-1985.79,751.17
2026-02-20T22:15:00.000Z,-1987.58,884.94
2026-02-20T22:30:00.000Z,-1820.44,949.93
2026-02-20T22:45:00.000Z,-1566.63,952.79
2026-02-20T23:00:00.000Z,-484.56,512.01
2026-02-20T23:15:00.000Z,-573.48,386.38
2026-02-20T23:30:00.000Z,-424.39,454.66
2026-02-20T23:45:00.000Z,-411.66,704.4
2026-02-21T00:00:00.000Z,-896.2,1157.19
2026-02-21T00:15:00.000Z,-874.87,1197.75
2026-02-21T00:30:00.000Z,-717.45,1197.49
2026-02-21T00:45:00.000Z,-694.37,1197.53
2026-02-21T01:00:00.000Z,-575.18,1197.8
2026-02-21T01:15:00.000Z,-381.13,1197.74
2026-02-21T01:30:00.000Z,-255.31,1197.75
2026-02-21T01:45:00.000Z,-290.35,1197.8
2026-02-21T02:00:00.000Z,-380.5,1197.59
2026-02-21T02:15:00.000Z,-356.4,1197.84
2026-02-21T02:30:00.000Z,-369.55,1197.32
2026-02-21T02:45:00.000Z,-308.36,1197.3
2026-02-21T03:00:00.000Z,-414.12,1197.3
2026-02-21T03:15:00.000Z,-449.5,1197.3
2026-02-21T03:30:00.000Z,-356.78,1197.3
2026-02-21T03:45:00.000Z,-329.89,1197.3
2026-02-21T04:00:00.000Z,-701.91,1197.3
2026-02-21T04:15:00.000Z,-780.33,1197.3
2026-02-21T04:30:00.000Z,-806.25,1197.3
2026-02-21T04:45:00.000Z,-906.18,1182.79
2026-02-21T05:00:00.000Z,-764.19,1064.75
2026-02-21T05:15:00.000Z,-1186.14,1182.57
2026-02-21T05:30:00.000Z,-1148.82,1197.48
2026-02-21T05:45:00.000Z,-1216.4,1191.01
2026-02-21T06:00:00.000Z,-1376.3,1107.38
2026-02-21T06:15:00.000Z,-1504.64,1090.15
2026-02-21T06:30:00.000Z,-1697.58,1071.12
2026-02-21T06:45:00.000Z,-1794.37,1058.73
2026-02-21T07:00:00.000Z,-1803.08,1045.64
2026-02-21T07:15:00.000Z,-1767.87,997.51
2026-02-21T07:30:00.000Z,-1804.78,963.1
2026-02-21T07:45:00.000Z,-1732.07,1090.43
2026-02-21T08:00:00.000Z,-1666.46,1180.69
2026-02-21T08:15:00.000Z,-1589.19,1096.35
2026-02-21T08:30:00.000Z,-1638.49,1021.7
2026-02-21T08:45:00.000Z,-1516.18,1080.83
2026-02-21T09:00:00.000Z,-1578.29,1032.35
2026-02-21T09:15:00.000Z,-1504.72,764.67
2026-02-21T09:30:00.000Z,-1607.94,720.51
2026-02-21T09:45:00.000Z,-1649.34,781.66
2026-02-21T10:00:00.000Z,-1721.74,536.78
2026-02-21T10:15:00.000Z,-1606.5,330.1
2026-02-21T10:30:00.000Z,-1631.83,580.22
2026-02-21T10:45:00.000Z,-1549.29,571.02
2026-02-21T11:00:00.000Z,-1766.41,903.77
2026-02-21T11:15:00.000Z,-1750.3,1099.72
2026-02-21T11:30:00.000Z,-1760.43,1161.76
2026-02-21T11:45:00.000Z,-1653.56,1063.75
2026-02-21T12:00:00.000Z,-1873.01,1158.29
2026-02-21T12:15:00.000Z,-1665.07,898.28
2026-02-21T12:30:00.000Z,-1728.73,953.65
2026-02-21T12:45:00.000Z,-1532.91,741.28
2026-02-21T13:00:00.000Z,-1459.12,548.25
2026-02-21T13:15:00.000Z,-1782.68,598.77
2026-02-21T13:30:00.000Z,-2062.12,521.21
2026-02-21T13:45:00.000Z,-2034.48,329.9
2026-02-21T14:00:00.000Z,-1911.38,2.5
2026-02-21T14:15:00.000Z,-1847.33,-121.6
2026-02-21T14:30:00.000Z,-1846.73,-243.45
2026-02-21T14:45:00.000Z,-1686.67,-397.45
2026-02-21T15:00:00.000Z,-1384.7,-896.04
2026-02-21T15:15:00.000Z,-1710.66,-927.99
2026-02-21T15:30:00.000Z,-1867.2,-815.53
2026-02-21T15:45:00.000Z,-1760.65,-838.33
2026-02-21T16:00:00.000Z,-1790.56,-1006
2026-02-21T16:15:00.000Z,-1790.15,-983.23
2026-02-21T16:30:00.000Z,-1721.73,-1048.41
2026-02-21T16:45:00.000Z,-1760.06,-1032.54
2026-02-21T17:00:00.000Z,-1796.24,-1095.7
2026-02-21T17:15:00.000Z,-1788.32,-1097.8
2026-02-21T17:30:00.000Z,-1839.4,-1120.03
2026-02-21T17:45:00.000Z,-1811.62,-1142.23
2026-02-21T18:00:00.000Z,-1720.16,-1187.12
2026-02-21T18:15:00.000Z,-1702.98,-1191.87
2026-02-21T18:30:00.000Z,-1784.85,-1178
2026-02-21T18:45:00.000Z,-1848.39,-1191.21
2026-02-21T19:00:00.000Z,-1829.17,-1193.13
2026-02-21T19:15:00.000Z,-1743.51,-1192.9
2026-02-21T19:30:00.000Z,-1676.22,-1193.27
2026-02-21T19:45:00.000Z,-1808.03,-1193.4
2026-02-21T20:00:00.000Z,-2024.15,-1192.92
2026-02-21T20:15:00.000Z,-2091.92,-1192.69
2026-02-21T20:30:00.000Z,-1961.39,-1193.42
2026-02-21T20:45:00.000Z,-1920.15,-1193.23
2026-02-21T21:00:00.000Z,-2001.67,-1193.42
2026-02-21T21:15:00.000Z,-1951,-1193.47
2026-02-21T21:30:00.000Z,-1823.32,-1193.42
2026-02-21T21:45:00.000Z,-1743.74,-1193.51
2026-02-21T22:00:00.000Z,-1756.98,-1193.5
2026-02-21T22:15:00.000Z,-1894.92,-1193.37
2026-02-21T22:30:00.000Z,-1765.91,-1193.26
2026-02-21T22:45:00.000Z,-1881.07,-1192.98
2026-02-21T23:00:00.000Z,-1904.13,-1191.33
2026-02-21T23:15:00.000Z,-1855.82,-1193.39
2026-02-21T23:30:00.000Z,-1918.48,-1193.37
2026-02-21T23:45:00.000Z,-1701.96,-1192.07
2026-02-22T00:00:00.000Z,-1798.98,-1160.14
2026-02-22T00:15:00.000Z,-1961.56,-988.04
2026-02-22T00:30:00.000Z,-1867,-976.36
2026-02-22T00:45:00.000Z,-1675.99,-990.21
2026-02-22T01:00:00.000Z,-1712.77,-936.68
2026-02-22T01:15:00.000Z,-1778.55,-755.26
2026-02-22T01:30:00.000Z,-1811.72,-790.78
2026-02-22T01:45:00.000Z,-1867.7,-768.39
2026-02-22T02:00:00.000Z,-1950.14,-634.22
2026-02-22T02:15:00.000Z,-2098.32,-397.18
2026-02-22T02:30:00.000Z,-1993.87,-274.22
2026-02-22T02:45:00.000Z,-2013.18,-255.61
2026-02-22T03:00:00.000Z,-2035.71,-179.09
2026-02-22T03:15:00.000Z,-1932.11,-111.3
2026-02-22T03:30:00.000Z,-1991.32,0.6
2026-02-22T03:45:00.000Z,-1971.62,-38.24
2026-02-22T04:00:00.000Z,-1636.6,-207.8
2026-02-22T04:15:00.000Z,-1639.16,-229.83
2026-02-22T04:30:00.000Z,-1675.67,-294.96
2026-02-22T04:45:00.000Z,-1681.52,-301.47
2026-02-22T05:00:00.000Z,-1636.61,-329.76
2026-02-22T05:15:00.000Z,-1740.22,-282.15
2026-02-22T05:30:00.000Z,-1755.71,-225.55
2026-02-22T05:45:00.000Z,-1836.9,-251.61
2026-02-22T06:00:00.000Z,-1883.94,-296.34
2026-02-22T06:15:00.000Z,-1950.13,-250.38
2026-02-22T06:30:00.000Z,-2036.66,-293.22
2026-02-22T06:45:00.000Z,-1926.55,-235.79
2026-02-22T07:00:00.000Z,-1939.06,-143.82
2026-02-22T07:15:00.000Z,-1887.72,-132.3
2026-02-22T07:30:00.000Z,-1746.28,-139.17
2026-02-22T07:45:00.000Z,-1750.23,-168.85
2026-02-22T08:00:00.000Z,-1914.47,-308.28
2026-02-22T08:15:00.000Z,-2085.52,-411.21
2026-02-22T08:30:00.000Z,-2032.37,-449.73
2026-02-22T08:45:00.000Z,-1788.09,-622.65
2026-02-22T09:00:00.000Z,-1713.51,-652.93
2026-02-22T09:15:00.000Z,-1862.91,-736.13
2026-02-22T09:30:00.000Z,-1734.69,-792.36
2026-02-22T09:45:00.000Z,-1571.98,-1011.91
2026-02-22T10:00:00.000Z,-1777.9,-1072.56
2026-02-22T10:15:00.000Z,-1914.64,-1097.63
2026-02-22T10:30:00.000Z,-1921.56,-1086.69
2026-02-22T10:45:00.000Z,-1790.48,-1071.42
2026-02-22T11:00:00.000Z,-1964.94,-910.32
2026-02-22T11:15:00.000Z,-1950.23,-866.18
2026-02-22T11:30:00.000Z,-1682.06,-726.12
2026-02-22T11:45:00.000Z,-1176.25,-958.86
2026-02-22T12:00:00.000Z,-1594.04,-632.6
2026-02-22T12:15:00.000Z,-1653.64,-631.32
2026-02-22T12:30:00.000Z,-1517.09,-885.07
2026-02-22T12:45:00.000Z,-1422.32,-1048.71
2026-02-22T13:00:00.000Z,-1624.5,-898.32
2026-02-22T13:15:00.000Z,-1583.33,-821.2
2026-02-22T13:30:00.000Z,-1539.23,-772.01
2026-02-22T13:45:00.000Z,-1585.84,-734.18
2026-02-22T14:00:00.000Z,-1395.28,-853.11
2026-02-22T14:15:00.000Z,-1296.99,-837.06
2026-02-22T14:30:00.000Z,-1348.07,-671.67
2026-02-22T14:45:00.000Z,-1461.76,-438.73
2026-02-22T15:00:00.000Z,-1480.66,-327.07
2026-02-22T15:15:00.000Z,-1368.22,-366.02
2026-02-22T15:30:00.000Z,-1365.72,-397.7
2026-02-22T15:45:00.000Z,-1374.92,-385.06
2026-02-22T16:00:00.000Z,-1380.16,-332.3
2026-02-22T16:15:00.000Z,-1242.14,-278.99
2026-02-22T16:30:00.000Z,-1301.12,-266.12
2026-02-22T16:45:00.000Z,-1377.44,-139.84
2026-02-22T17:00:00.000Z,-1657.14,386.6
2026-02-22T17:15:00.000Z,-1565.47,412.93
2026-02-22T17:30:00.000Z,-1583.54,426.43
2026-02-22T17:45:00.000Z,-1650.08,493.31
2026-02-22T18:00:00.000Z,-1604.79,438.37
2026-02-22T18:15:00.000Z,-1647.52,393.6
2026-02-22T18:30:00.000Z,-1617.07,417.6
2026-02-22T18:45:00.000Z,-1482.36,352.56
2026-02-22T19:00:00.000Z,-1397.61,42.59
2026-02-22T19:15:00.000Z,-1511.45,2.94
2026-02-22T19:30:00.000Z,-1537.59,-50.55
2026-02-22T19:45:00.000Z,-1573.21,-40.74
2026-02-22T20:00:00.000Z,-1771.61,-355.77
2026-02-22T20:15:00.000Z,-1999.93,-443.28
2026-02-22T20:30:00.000Z,-1857.72,-552.24
2026-02-22T20:45:00.000Z,-1883.16,-755.66
2026-02-22T21:00:00.000Z,-1886.06,-908.08
2026-02-22T21:15:00.000Z,-1763.36,-976.13
2026-02-22T21:30:00.000Z,-1780.7,-1068.9
2026-02-22T21:45:00.000Z,-1866.42,-1114.37
2026-02-22T22:00:00.000Z,-1869.44,-1184.03
2026-02-22T22:15:00.000Z,-1835.91,-1193.2
2026-02-22T22:30:00.000Z,-1753.24,-1191.25
2026-02-22T22:45:00.000Z,-1756.54,-1165.53
2026-02-22T23:00:00.000Z,-1614.67,-1156.69
2026-02-22T23:15:00.000Z,-1572.43,-1143.06
2026-02-22T23:30:00.000Z,-1650.92,-1063.53
2026-02-22T23:45:00.000Z,-1683.16,-1057.14
2026-02-23T00:00:00.000Z,-1698.93,-1057
2026-02-23T00:15:00.000Z,-1680.18,-1048.96
2026-02-23T00:30:00.000Z,-1676.95,-1031.13
2026-02-23T00:45:00.000Z,-1734.26,-1030.4
2026-02-23T01:00:00.000Z,-1743.09,-1040.57
2026-02-23T01:15:00.000Z,-1760.22,-994.67
2026-02-23T01:30:00.000Z,-1737.06,-1043.95
2026-02-23T01:45:00.000Z,-1701.37,-1088.34
2026-02-23T02:00:00.000Z,-1795.23,-1042.28
2026-02-23T02:15:00.000Z,-1777.44,-1085.69
2026-02-23T02:30:00.000Z,-1791.85,-1084.56
2026-02-23T02:45:00.000Z,-1727.15,-1107.03
2026-02-23T03:00:00.000Z,-1822.93,-1081.77
2026-02-23T03:15:00.000Z,-1801.35,-1116.88
2026-02-23T03:30:00.000Z,-1804.67,-1088.5
2026-02-23T03:45:00.000Z,-1885.03,-1092.23
2026-02-23T04:00:00.000Z,-1888.74,-1177.25
2026-02-23T04:15:00.000Z,-1965.76,-1192.98
2026-02-23T04:30:00.000Z,-1976.59,-1193.21
2026-02-23T04:45:00.000Z,-1936.62,-1192.99
2026-02-23T05:00:00.000Z,-1812.16,-1193.1
2026-02-23T05:15:00.000Z,-1766.66,-1193.1
2026-02-23T05:30:00.000Z,-1805.01,-1191.16
2026-02-23T05:45:00.000Z,-1797.92,-1188.56
2026-02-23T06:00:00.000Z,-1799.67,-1190.1
2026-02-23T06:15:00.000Z,-1765.8,-1153.29
2026-02-23T06:30:00.000Z,-1768.6,-1178.61
2026-02-23T06:45:00.000Z,-1863.76,-1185.79
2026-02-23T07:00:00.000Z,-1872.73,-1161.4
2026-02-23T07:15:00.000Z,-1844.41,-1182.58
2026-02-23T07:30:00.000Z,-1856.86,-1179.53
2026-02-23T07:45:00.000Z,-1747.31,-1175.85
2026-02-23T08:00:00.000Z,-1760.68,-1169.89
2026-02-23T08:15:00.000Z,-1698.96,-1087.07
2026-02-23T08:30:00.000Z,-1799.13,-1002.7
2026-02-23T08:45:00.000Z,-1804.59,-1011.25
2026-02-23T09:00:00.000Z,-1729.13,-1072.83
2026-02-23T09:15:00.000Z,-1782.02,-1026.61
2026-02-23T09:30:00.000Z,-1770.58,-1044.31
2026-02-23T09:45:00.000Z,-1733.87,-1035.24
2026-02-23T10:00:00.000Z,-1759.81,-1032.67
2026-02-23T10:15:00.000Z,-1813.62,-996.32
2026-02-23T10:30:00.000Z,-1827.6,-971.39
2026-02-23T10:45:00.000Z,-1831.21,-973
2026-02-23T11:00:00.000Z,-1762.31,-937.4
2026-02-23T11:15:00.000Z,-1661.23,-952.1
2026-02-23T11:30:00.000Z,-1772.1,-909.65
2026-02-23T11:45:00.000Z,-1820.51,-876.17
2026-02-23T12:00:00.000Z,-2002.75,-869.78
2026-02-23T12:15:00.000Z,-1974.39,-916.91
2026-02-23T12:30:00.000Z,-1951.76,-963.71
2026-02-23T12:45:00.000Z,-1873.55,-970.22
2026-02-23T13:00:00.000Z,-1790.02,-1094.07
2026-02-23T13:15:00.000Z,-1749.95,-1022.99
2026-02-23T13:30:00.000Z,-1654.41,-978.46
2026-02-23T13:45:00.000Z,-1667.68,-911.26
2026-02-23T14:00:00.000Z,-1760.07,-787.87
2026-02-23T14:15:00.000Z,-1740.54,-805.35
2026-02-23T14:30:00.000Z,-1723.73,-773.23
2026-02-23T14:45:00.000Z,-1622.65,-799.3
2026-02-23T15:00:00.000Z,-1922.43,-619.43
2026-02-23T15:15:00.000Z,-1821.13,-651.17
2026-02-23T15:30:00.000Z,-1831.36,-730.44
2026-02-23T15:45:00.000Z,-1677.58,-582.04
2026-02-23T16:00:00.000Z,-1773.27,-688.87
2026-02-23T16:15:00.000Z,-1660.77,-660.95
2026-02-23T16:30:00.000Z,-1680.07,-625.09
2026-02-23T16:45:00.000Z,-1802.17,-537.22
2026-02-23T17:00:00.000Z,-1657.62,-661.71
2026-02-23T17:15:00.000Z,-1733.49,-690.49
2026-02-23T17:30:00.000Z,-1871.98,-704.52
